File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CM7/r0p1/portmacro.h,105,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CRx_No_GIC/port.c,38,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/MPLAB/PIC24_dsPIC/port.c,66,108,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error If configKERNEL_INTERRUPT_PRIORITY is not 1 then the #32 in the following macros needs changing to equal the portINTERRUPT_BITS value, which is ( configKERNEL_INTERRUPT_PRIORITY << 5 )",2608333031613e83c2df5c555d5a3233d582e9f53654a0a2a175f0c9717c20f8
FreeRTOS v10.1.0/FreeRTOS/Source/portable/MPLAB/PIC32MEC14xx/portmacro.h,199,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/MPLAB/PIC32MX/portmacro.h,150,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/MPLAB/PIC32MZ/portmacro.h,161,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/MSVC-MingW/portmacro.h,104,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/MikroC/ARM_CM4F/portmacro.h,145,119,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"        #error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/RVDS/ARM_CA9/port.c,60,68,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error configMAX_API_CALL_INTERRUPT_PRIORITY must be less than or equal to configUNIQUE_INTERRUPT_PRIORITIES as the lower the numeric priority value the higher the logical interrupt priority",2eb1d10e168a7557fe9926413d29271885902a5f00526e93692fdea47f19577c
FreeRTOS v10.1.0/FreeRTOS/Source/portable/RVDS/ARM_CA9/port.c,66,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/RVDS/ARM_CM3/portmacro.h,130,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/RVDS/ARM_CM4F/portmacro.h,130,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/RVDS/ARM_CM4_MPU/portmacro.h,166,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/RVDS/ARM_CM7/r0p1/portmacro.h,130,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,2383,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		configASSERT( strlen( pcNameToQuery ) < configMAX_TASK_NAME_LEN );",9fe19bc2321b131321a6dfda408f8e8c6ddc88492c8f04f303932511de38ee60
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4196,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		for( x = strlen( pcBuffer ); x < ( size_t ) ( configMAX_TASK_NAME_LEN - 1 ); x++ )",9f9d7e838e6ba00b10726b573213939ef4d5fba3f04f7f1b50331b61cb36e8ec
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4294,22,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"				pcWriteBuffer += strlen( pcWriteBuffer ); /*lint !e9016 Pointer arithmetic ok on char pointers especially as in this case where it best denotes the intent of the code. */",d43a5ff6d316e4c2b7ff4f577b681071ddc259c299297e462b33b37f7584bd02
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4416,23,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"					pcWriteBuffer += strlen( pcWriteBuffer ); /*lint !e9016 Pointer arithmetic ok on char pointers especially as in this case where it best denotes the intent of the code. */",d43a5ff6d316e4c2b7ff4f577b681071ddc259c299297e462b33b37f7584bd02
