File,Name,CWEs,Category
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/util/mem.c,memcpy,CWE-120,buffer
subsys/bluetooth/controller/util/mem.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/at.c,strlen,CWE-126,buffer
subsys/bluetooth/host/att.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/conn.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/conn.c,strncpy,CWE-120,buffer
subsys/bluetooth/host/conn.c,strlen,CWE-126,buffer
subsys/bluetooth/host/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,char,CWE-119,buffer
subsys/bluetooth/host/gatt.c,strlen,CWE-126,buffer
subsys/bluetooth/host/gatt.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/host/gatt.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,open,CWE-362,misc
subsys/bluetooth/host/hci_core.c,open,CWE-362,misc
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hci_core.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hci_core.c,strncpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hci_core.c,strncpy,CWE-120,buffer
subsys/bluetooth/host/hci_core.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hci_core.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hci_core.h,char,CWE-119,buffer
subsys/bluetooth/host/hci_raw.c,open,CWE-362,misc
subsys/bluetooth/host/hci_raw.c,open,CWE-362,misc
subsys/bluetooth/host/hfp_hf.c,char,CWE-119,buffer
subsys/bluetooth/host/hfp_hf.c,strlen,CWE-126,buffer
subsys/bluetooth/host/hfp_internal.h,char,CWE-119,buffer
subsys/bluetooth/host/keys.c,char,CWE-119,buffer
subsys/bluetooth/host/keys.c,char,CWE-119,buffer
subsys/bluetooth/host/keys.c,char,CWE-119,buffer
subsys/bluetooth/host/keys.c,char,CWE-119,buffer
subsys/bluetooth/host/keys.c,char,CWE-119,buffer
subsys/bluetooth/host/keys.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/l2cap.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/l2cap.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/l2cap.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/monitor.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/monitor.c,char,CWE-119,buffer
subsys/bluetooth/host/monitor.c,char,CWE-119,buffer
subsys/bluetooth/host/monitor.c,strncpy,CWE-120,buffer
subsys/bluetooth/host/monitor.h,char,CWE-119,buffer
subsys/bluetooth/host/sdp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/sdp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/sdp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/sdp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/smp.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/uuid.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/uuid.c,memcpy,CWE-120,buffer
subsys/bluetooth/host/uuid.c,char,CWE-119,buffer
subsys/bluetooth/mesh/beacon.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/beacon.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,char,CWE-119,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,char,CWE-119,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/crypto.h,char,CWE-119,buffer
subsys/bluetooth/mesh/crypto.h,char,CWE-119,buffer
subsys/bluetooth/mesh/crypto.h,char,CWE-119,buffer
subsys/bluetooth/mesh/crypto.h,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/crypto.h,strlen,CWE-126,buffer
subsys/bluetooth/mesh/health_cli.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/main.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/main.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/net.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/net.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/net.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,char,CWE-119,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/prov.c,strncpy,CWE-120,buffer
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/proxy.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/proxy.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/settings.c,char,CWE-119,buffer
subsys/bluetooth/mesh/shell.c,memcpy,CWE-120,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/shell.c,strlen,CWE-126,buffer
subsys/bluetooth/mesh/transport.c,memcpy,CWE-120,buffer
subsys/bluetooth/services/dis.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/bredr.c,char,CWE-119,buffer
subsys/bluetooth/shell/bredr.c,char,CWE-119,buffer
subsys/bluetooth/shell/bredr.c,memcpy,CWE-120,buffer
subsys/bluetooth/shell/bredr.c,atoi,CWE-190,integer
subsys/bluetooth/shell/bredr.c,char,CWE-119,buffer
subsys/bluetooth/shell/bredr.c,char,CWE-119,buffer
subsys/bluetooth/shell/bredr.c,char,CWE-119,buffer
subsys/bluetooth/shell/bredr.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/bt.c,memcpy,CWE-120,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,strcat,CWE-120,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,char,CWE-119,buffer
subsys/bluetooth/shell/bt.c,atoi,CWE-190,integer
subsys/bluetooth/shell/bt.c,atoi,CWE-190,integer
subsys/bluetooth/shell/bt.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/bt.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/bt.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/gatt.c,char,CWE-119,buffer
subsys/bluetooth/shell/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/shell/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/shell/gatt.c,memcpy,CWE-120,buffer
subsys/bluetooth/shell/gatt.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/gatt.c,strlen,CWE-126,buffer
subsys/bluetooth/shell/gatt.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/shell/gatt.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/shell/gatt.c,read,"CWE-120, CWE-20",buffer
subsys/bluetooth/shell/ll.c,char,CWE-119,buffer
subsys/debug/tracing/ctf/bottoms/posix/ctf_bottom.c,fopen,CWE-362,misc
subsys/debug/tracing/ctf/bottoms/posix/ctf_bottom.h,memcpy,CWE-120,buffer
subsys/debug/tracing/ctf/ctf_middle.h,char,CWE-119,buffer
subsys/debug/tracing/ctf/ctf_top.c,strncpy,CWE-120,buffer
subsys/debug/tracing/include/tracing_sysview.h,char,CWE-119,buffer
subsys/debug/tracing/sysview.c,char,CWE-119,buffer
subsys/dfu/img_util/flash_img.c,memcpy,CWE-120,buffer
subsys/dfu/img_util/flash_img.c,memcpy,CWE-120,buffer
subsys/disk/disk_access_flash.c,memcpy,CWE-120,buffer
subsys/disk/disk_access_ram.c,memcpy,CWE-120,buffer
subsys/disk/disk_access_ram.c,memcpy,CWE-120,buffer
subsys/disk/disk_access.c,strlen,CWE-126,buffer
subsys/disk/disk_access.c,strlen,CWE-126,buffer
subsys/disk/disk_access.c,read,"CWE-120, CWE-20",buffer
subsys/disk/disk_access.c,read,"CWE-120, CWE-20",buffer
subsys/fb/cfb.c,strlen,CWE-126,buffer
subsys/fs/fat_fs.c,strcpy,CWE-120,buffer
subsys/fs/fat_fs.c,strcpy,CWE-120,buffer
subsys/fs/fs.c,open,CWE-362,misc
subsys/fs/fs.c,open,CWE-362,misc
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,read,"CWE-120, CWE-20",buffer
subsys/fs/fs.c,read,"CWE-120, CWE-20",buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strncpy,CWE-120,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fs.c,strlen,CWE-126,buffer
subsys/fs/fuse_fs_access.c,sprintf,CWE-120,buffer
subsys/fs/fuse_fs_access.c,sprintf,CWE-120,buffer
subsys/fs/fuse_fs_access.c,sprintf,CWE-120,buffer
subsys/fs/fuse_fs_access.c,system,CWE-78,shell
subsys/fs/fuse_fs_access.c,char,CWE-119,buffer
subsys/fs/fuse_fs_access.c,char,CWE-119,buffer
subsys/fs/fuse_fs_access.c,char,CWE-119,buffer
subsys/fs/fuse_fs_access.c,strlen,CWE-126,buffer
subsys/fs/fuse_fs_access.c,strlen,CWE-126,buffer
subsys/fs/littlefs_fs.c,strncpy,CWE-120,buffer
subsys/fs/nvs/nvs.c,memcpy,CWE-120,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,char,CWE-119,buffer
subsys/fs/shell.c,memcpy,CWE-120,buffer
subsys/fs/shell.c,strncpy,CWE-120,buffer
subsys/fs/shell.c,strncpy,CWE-120,buffer
subsys/fs/shell.c,strncpy,CWE-120,buffer
subsys/fs/shell.c,strlen,CWE-126,buffer
subsys/fs/shell.c,strncpy,CWE-120,buffer
subsys/fs/shell.c,strcpy,CWE-120,buffer
subsys/fs/shell.c,strcpy,CWE-120,buffer
subsys/fs/shell.c,strncpy,CWE-120,buffer
subsys/fs/shell.c,strncpy,CWE-120,buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/fs/shell.c,strlen,CWE-126,buffer
subsys/fs/shell.c,strlen,CWE-126,buffer
subsys/fs/shell.c,strlen,CWE-126,buffer
subsys/fs/shell.c,read,"CWE-120, CWE-20",buffer
subsys/jwt/jwt.c,memcpy,CWE-120,buffer
subsys/logging/log_backend_native_posix.c,char,CWE-119,buffer
subsys/logging/log_backend_net.c,char,CWE-119,buffer
subsys/logging/log_backend_net.c,memcpy,CWE-120,buffer
subsys/logging/log_backend_rtt.c,memcpy,CWE-120,buffer
subsys/logging/log_cmds.c,strlen,CWE-126,buffer
subsys/logging/log_core.c,char,CWE-119,buffer
subsys/logging/log_core.c,char,CWE-119,buffer
subsys/logging/log_core.c,strlen,CWE-126,buffer
subsys/logging/log_core.c,strncpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_msg.c,memcpy,CWE-120,buffer
subsys/logging/log_output.c,char,CWE-119,buffer
subsys/logging/log_output.c,char,CWE-119,buffer
subsys/mgmt/buf.c,memcpy,CWE-120,buffer
subsys/mgmt/serial_util.c,memcpy,CWE-120,buffer
subsys/mgmt/serial_util.c,memcpy,CWE-120,buffer
subsys/mgmt/smp_shell.c,strlen,CWE-126,buffer
subsys/mgmt/smp.c,memcpy,CWE-120,buffer
subsys/mgmt/smp.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/buf.c,memcpy,CWE-120,buffer
subsys/net/hostname.c,char,CWE-119,buffer
subsys/net/hostname.c,memcpy,CWE-120,buffer
subsys/net/ip/connection.c,char,CWE-119,buffer
subsys/net/ip/connection.c,char,CWE-119,buffer
