File,Name,CWEs
subsys/bluetooth/controller/ll_sw/ctrl.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ctrl.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ctrl.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ctrl.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ctrl.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ctrl.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_addr.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_addr.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_addr.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_addr.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_test.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ll_test.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/ecb.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/ecb.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/ecb.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/ecb.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_test.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_test.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_adv.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_conn.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_filter.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_master.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/ll_sw/ull_slave.c,memcpy,CWE-120
subsys/bluetooth/controller/util/mem.c,memcpy,CWE-120
subsys/bluetooth/controller/util/mem.c,memcpy,CWE-120
subsys/bluetooth/host/at.c,strlen,CWE-126
subsys/bluetooth/host/att.c,memcpy,CWE-120
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/att.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/conn.c,memcpy,CWE-120
subsys/bluetooth/host/conn.c,strncpy,CWE-120
subsys/bluetooth/host/conn.c,strlen,CWE-126
subsys/bluetooth/host/crypto.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,memcpy,CWE-120
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,char,CWE-119
subsys/bluetooth/host/gatt.c,strlen,CWE-126
subsys/bluetooth/host/gatt.c,read,"CWE-120, CWE-20"
subsys/bluetooth/host/gatt.c,strlen,CWE-126
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,open,CWE-362
subsys/bluetooth/host/hci_core.c,open,CWE-362
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,memcpy,CWE-120
subsys/bluetooth/host/hci_core.c,strlen,CWE-126
subsys/bluetooth/host/hci_core.c,strlen,CWE-126
subsys/bluetooth/host/hci_core.c,strncpy,CWE-120
subsys/bluetooth/host/hci_core.c,strlen,CWE-126
subsys/bluetooth/host/hci_core.c,strncpy,CWE-120
subsys/bluetooth/host/hci_core.c,strlen,CWE-126
subsys/bluetooth/host/hci_core.c,strlen,CWE-126
subsys/bluetooth/host/hci_core.h,char,CWE-119
subsys/bluetooth/host/hci_raw.c,open,CWE-362
subsys/bluetooth/host/hci_raw.c,open,CWE-362
subsys/bluetooth/host/hfp_hf.c,char,CWE-119
subsys/bluetooth/host/hfp_hf.c,strlen,CWE-126
subsys/bluetooth/host/hfp_internal.h,char,CWE-119
subsys/bluetooth/host/keys.c,char,CWE-119
subsys/bluetooth/host/keys.c,char,CWE-119
subsys/bluetooth/host/keys.c,char,CWE-119
subsys/bluetooth/host/keys.c,char,CWE-119
subsys/bluetooth/host/keys.c,char,CWE-119
subsys/bluetooth/host/keys.c,memcpy,CWE-120
subsys/bluetooth/host/l2cap.c,memcpy,CWE-120
subsys/bluetooth/host/l2cap.c,memcpy,CWE-120
subsys/bluetooth/host/l2cap.c,memcpy,CWE-120
subsys/bluetooth/host/monitor.c,memcpy,CWE-120
subsys/bluetooth/host/monitor.c,char,CWE-119
subsys/bluetooth/host/monitor.c,char,CWE-119
subsys/bluetooth/host/monitor.c,strncpy,CWE-120
subsys/bluetooth/host/monitor.h,char,CWE-119
subsys/bluetooth/host/sdp.c,memcpy,CWE-120
subsys/bluetooth/host/sdp.c,memcpy,CWE-120
subsys/bluetooth/host/sdp.c,memcpy,CWE-120
subsys/bluetooth/host/sdp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/smp.c,memcpy,CWE-120
subsys/bluetooth/host/uuid.c,memcpy,CWE-120
subsys/bluetooth/host/uuid.c,memcpy,CWE-120
subsys/bluetooth/host/uuid.c,char,CWE-119
subsys/bluetooth/mesh/beacon.c,memcpy,CWE-120
subsys/bluetooth/mesh/beacon.c,strlen,CWE-126
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/cfg_srv.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,char,CWE-119
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,char,CWE-119
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.c,strlen,CWE-126
subsys/bluetooth/mesh/crypto.h,char,CWE-119
subsys/bluetooth/mesh/crypto.h,char,CWE-119
subsys/bluetooth/mesh/crypto.h,char,CWE-119
subsys/bluetooth/mesh/crypto.h,memcpy,CWE-120
subsys/bluetooth/mesh/crypto.h,strlen,CWE-126
subsys/bluetooth/mesh/health_cli.c,memcpy,CWE-120
subsys/bluetooth/mesh/main.c,memcpy,CWE-120
subsys/bluetooth/mesh/main.c,memcpy,CWE-120
subsys/bluetooth/mesh/net.c,memcpy,CWE-120
subsys/bluetooth/mesh/net.c,memcpy,CWE-120
subsys/bluetooth/mesh/net.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,char,CWE-119
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,memcpy,CWE-120
subsys/bluetooth/mesh/prov.c,strncpy,CWE-120
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120
subsys/bluetooth/mesh/proxy.c,memcpy,CWE-120
subsys/bluetooth/mesh/proxy.c,strlen,CWE-126
subsys/bluetooth/mesh/proxy.c,strlen,CWE-126
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,memcpy,CWE-120
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/settings.c,char,CWE-119
subsys/bluetooth/mesh/shell.c,memcpy,CWE-120
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/shell.c,strlen,CWE-126
subsys/bluetooth/mesh/transport.c,memcpy,CWE-120
subsys/bluetooth/services/dis.c,strlen,CWE-126
subsys/bluetooth/shell/bredr.c,char,CWE-119
subsys/bluetooth/shell/bredr.c,char,CWE-119
subsys/bluetooth/shell/bredr.c,memcpy,CWE-120
subsys/bluetooth/shell/bredr.c,atoi,CWE-190
subsys/bluetooth/shell/bredr.c,char,CWE-119
subsys/bluetooth/shell/bredr.c,char,CWE-119
subsys/bluetooth/shell/bredr.c,char,CWE-119
subsys/bluetooth/shell/bredr.c,strlen,CWE-126
subsys/bluetooth/shell/bt.c,memcpy,CWE-120
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,strcat,CWE-120
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,char,CWE-119
subsys/bluetooth/shell/bt.c,atoi,CWE-190
subsys/bluetooth/shell/bt.c,atoi,CWE-190
subsys/bluetooth/shell/bt.c,strlen,CWE-126
subsys/bluetooth/shell/bt.c,strlen,CWE-126
subsys/bluetooth/shell/bt.c,strlen,CWE-126
subsys/bluetooth/shell/gatt.c,char,CWE-119
subsys/bluetooth/shell/gatt.c,memcpy,CWE-120
subsys/bluetooth/shell/gatt.c,memcpy,CWE-120
subsys/bluetooth/shell/gatt.c,memcpy,CWE-120
subsys/bluetooth/shell/gatt.c,strlen,CWE-126
subsys/bluetooth/shell/gatt.c,strlen,CWE-126
subsys/bluetooth/shell/gatt.c,read,"CWE-120, CWE-20"
subsys/bluetooth/shell/gatt.c,read,"CWE-120, CWE-20"
subsys/bluetooth/shell/gatt.c,read,"CWE-120, CWE-20"
subsys/bluetooth/shell/ll.c,char,CWE-119
subsys/debug/tracing/ctf/bottoms/posix/ctf_bottom.c,fopen,CWE-362
subsys/debug/tracing/ctf/bottoms/posix/ctf_bottom.h,memcpy,CWE-120
subsys/debug/tracing/ctf/ctf_middle.h,char,CWE-119
subsys/debug/tracing/ctf/ctf_top.c,strncpy,CWE-120
subsys/debug/tracing/include/tracing_sysview.h,char,CWE-119
subsys/debug/tracing/sysview.c,char,CWE-119
subsys/dfu/img_util/flash_img.c,memcpy,CWE-120
subsys/dfu/img_util/flash_img.c,memcpy,CWE-120
subsys/disk/disk_access_flash.c,memcpy,CWE-120
subsys/disk/disk_access_ram.c,memcpy,CWE-120
subsys/disk/disk_access_ram.c,memcpy,CWE-120
subsys/disk/disk_access.c,strlen,CWE-126
subsys/disk/disk_access.c,strlen,CWE-126
subsys/disk/disk_access.c,read,"CWE-120, CWE-20"
subsys/disk/disk_access.c,read,"CWE-120, CWE-20"
subsys/fb/cfb.c,strlen,CWE-126
subsys/fs/fat_fs.c,strcpy,CWE-120
subsys/fs/fat_fs.c,strcpy,CWE-120
subsys/fs/fs.c,open,CWE-362
subsys/fs/fs.c,open,CWE-362
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,read,"CWE-120, CWE-20"
subsys/fs/fs.c,read,"CWE-120, CWE-20"
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strncpy,CWE-120
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fs.c,strlen,CWE-126
subsys/fs/fuse_fs_access.c,sprintf,CWE-120
subsys/fs/fuse_fs_access.c,sprintf,CWE-120
subsys/fs/fuse_fs_access.c,sprintf,CWE-120
subsys/fs/fuse_fs_access.c,system,CWE-78
subsys/fs/fuse_fs_access.c,char,CWE-119
subsys/fs/fuse_fs_access.c,char,CWE-119
subsys/fs/fuse_fs_access.c,char,CWE-119
subsys/fs/fuse_fs_access.c,strlen,CWE-126
subsys/fs/fuse_fs_access.c,strlen,CWE-126
subsys/fs/littlefs_fs.c,strncpy,CWE-120
subsys/fs/nvs/nvs.c,memcpy,CWE-120
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
subsys/fs/shell.c,char,CWE-119
