File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
RIOT 2018.07/cpu/atmega_common/posix_unistd.c,29,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"int open(const char *name, int flags, ...)",08246a47c82496ba239329f58446f97515701aebd6996f18fc1b4cab95557dcd
RIOT 2018.07/cpu/cc430/periph/rtc.c,63,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&time_to_set, localt, sizeof(struct tm));",6e60d4ee8eb3d583c049742835671a29d1fb5c0b420e779f2439fac1c176f113
RIOT 2018.07/cpu/efm32/periph/hwrng.c,62,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy((uint8_t *)out_buf, (const uint8_t *) &tmp, num);",d8f54f8b0e51b50a1e3215104f06f6d03a0ea488a7beef612f374542537f9c4d
RIOT 2018.07/cpu/fe310/periph/cpuid.c,37,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(id, &result[0], CPUID_LEN);",95e96b0069656b3dcad760455ae2cade19b553cc2517d53b9da403e858151703
RIOT 2018.07/cpu/kinetis/dist/calc_spi_scalers/calc_spi_scalers.c,186,14,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,    modclk = atoi(argv[1]);,672be386b4e5d579231534d384f877e973ec90e5a1601bd84dacc4863f0068ad
RIOT 2018.07/cpu/lpc1768/periph/cpuid.c,44,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(id, &result[1], CPUID_LEN);",cbc176db2fd1ef74d167b40dcb206389bb9a984b03fa49d87339ab07895deb46
RIOT 2018.07/cpu/lpc2387/lpc23xx-iap.c,33,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"__attribute((aligned(256))) char configmem[256] __attribute__((section("".configmem"")));",b7edd642b30b4d6d99b14a05bf850bb0226002e95f461d0179e0be43772ffde1
RIOT 2018.07/cpu/lpc2387/mci/lpc2387-mci.c,972,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"            memcpy(buff, &CardInfo[0], 16);",d95c036600b33a50ca38580d4cdc34f5336e76b2f3616e3c6be04694a6bf95ab
RIOT 2018.07/cpu/lpc2387/mci/lpc2387-mci.c,977,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"            memcpy(buff, &CardInfo[16], 16);",9f808c134b42e42a0e23df59b7e008142d07bb68ebba6caa0044b2ebf7c6291e
RIOT 2018.07/cpu/lpc2387/mci/lpc2387-mci.c,982,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"            memcpy(buff, &CardInfo[32], 4);",cffe12900468b439d2b24dc384b12338ee879636db3cfaedf2b984f22257758c
RIOT 2018.07/cpu/lpc2387/mci/lpc2387-mci.c,996,50,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"                            copy_al2un((unsigned char *)buff, DmaBuff[0], 64);",41ec5f372529b4d1e88cda03aa7e353bc1dee2f49f39853789dc95918770bf8f
RIOT 2018.07/cpu/mips32r2_common/cpu.c,49,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&_fdata, &_rom_data_copy, (int)&_edata - (int)&_fdata);",2901fb1d437f78d7bb16dac35b67c48fac1eba5a4802f1efc35759541a4a2d35
RIOT 2018.07/cpu/mips32r2_common/newlib_syscalls_mips_uhi/syscalls.c,160,12,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"    return open(name, flags, mode);",559772d55dd31ef76b4a082f39c5f7493d77485c864287825f3a88e904ddfdb4
RIOT 2018.07/cpu/mips32r2_common/thread_arch.c,176,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&v, vaddr, sizeof(v));",0c46f9382c2d0d833f43112cb4250593678aa6bb1abf4039d898ba0cd9a6ecf8
RIOT 2018.07/cpu/mips_pic32_common/periph/cpuid.c,17,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(id, (uint32_t*)&DEVID, CPUID_LEN);",7902fbc3a796712fddf76f458b7ac4c9254e580f9b4ac2d6e30474cb0cadf70c
RIOT 2018.07/cpu/mips_pic32_common/periph/hwrng.c,59,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(buffer, &rng1, sizeof(rng1));",0d180d1d9ef5fa9b204d99142ee8d77dd92ac3799ddb1ad29716cf8a8f69f9ba
RIOT 2018.07/cpu/mips_pic32_common/periph/hwrng.c,60,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(buffer + 4, &rng2, sizeof(rng2));",e1018eb71d2c77d5b8d6e9b207f64d9c7708df2669834baba953656adb6a930a
RIOT 2018.07/cpu/mips_pic32_common/periph/hwrng.c,70,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(buffer, &rng1, n);",1cb30339460337ced132a3bda0c73812e138fa86d4253a00b7848cc7e43347ae
RIOT 2018.07/cpu/mips_pic32_common/periph/hwrng.c,76,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"            memcpy(buffer, &rng2, num);",c4442baebeb25366a68f70bbddeb9067a2b1be8984d67d8f475b96b71e6bec4e
RIOT 2018.07/cpu/msp430_common/include/cpu.h,78,8,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,extern char __isr_stack[ISR_STACKSIZE];,e630b7bbccfbf13d5e4f32bcb831ec69573a5aafbf4756cd9ad2a3a34862f9c6
RIOT 2018.07/cpu/msp430_common/include/sys/stat.h,117,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"int    utimensat(int, const char *, const struct timespec [2], int);",05592a563a1951c2a9030d7801bb002d985a1796bb0157c9aeee23e3cadc2ca6
RIOT 2018.07/cpu/msp430_common/irq.c,27,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char __isr_stack[ISR_STACKSIZE];,ad6d0a3d454763540bbda7aada49072484ff975f079e0355b2c23ce4fa4143d8
RIOT 2018.07/cpu/native/include/candev_linux.h,47,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char interface_name[CAN_MAX_SIZE_INTERFACE_NAME + 1];,139ece610f1943577a17b30098ee8a36457875f9306b2516939f7acfbaa57f74
RIOT 2018.07/cpu/native/include/native_internal.h,152,8,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,extern char __isr_stack[SIGSTKSZ];,47e2f7f705291614ecd577f36224004da4375fee7a25ed1c9a7fee1a416d6c12
RIOT 2018.07/cpu/native/include/native_internal.h,153,8,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,extern char __end_stack[SIGSTKSZ];,829801afd8c7f026169789e659415373d6bfe9efd290fd1d51b71dd047267043
RIOT 2018.07/cpu/native/include/netdev_tap.h,43,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char tap_name[IFNAMSIZ];            /**< host dev file name */,8a469e3bacb99398be352ebaaed243ea04945d48a5fb03058b23c91a0e834c4f
RIOT 2018.07/cpu/native/irq_cpu.c,52,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char __isr_stack[SIGSTKSZ];,ce2173f1bef267463837b196b015a2ae44e8efcc3dbe0f5a4978d6db88fa0fae
RIOT 2018.07/cpu/native/irq_cpu.c,61,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char sigalt_stk[SIGSTKSZ];,4f37a5e96500c0e1f4fe292a533879f59fedd665da79b1a4f300fdc817d0d169
RIOT 2018.07/cpu/native/irq_cpu.c,386,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&sa.sa_mask,  &_native_sig_set_dint, sizeof(sa.sa_mask));",19eab7baee9e6f670a96a9c17bb8609920145ea56ac81a9f52e1b290f7545a3a
RIOT 2018.07/cpu/native/native_cpu.c,66,1,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,char __end_stack[SIGSTKSZ];,11f6bf5cbe48bfb3a46a4cbb265eeea97c2ece0876c52373d2e5a4f185e6c964
RIOT 2018.07/cpu/native/netdev_tap/netdev_tap.c,75,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(dst, dev->addr, ETHERNET_ADDR_LEN);",53a035b4b90b228a20bfbf71ceea123bdfaf7b26af0551be7e6b2892de21fb02
RIOT 2018.07/cpu/native/netdev_tap/netdev_tap.c,81,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(dev->addr, src, ETHERNET_ADDR_LEN);",426a0919c82da28ac916875c4847fc773e1e302c338d371b9adf0cc29303a0b4
RIOT 2018.07/cpu/native/netdev_tap/netdev_tap.c,333,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"    char clonedev[255] = ""/dev/""; /* XXX bad size */",f148a5fc97be98360438c4473d823c87e0d3026a01bea2eb231009eab0ecb3b4
RIOT 2018.07/cpu/native/netdev_tap/netdev_tap.c,336,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"    char clonedev[255] = ""/dev/""; /* XXX bad size */",f148a5fc97be98360438c4473d823c87e0d3026a01bea2eb231009eab0ecb3b4
RIOT 2018.07/cpu/native/netdev_tap/netdev_tap.c,354,17,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"                memcpy(dev->addr, LLADDR(sdl), sdl->sdl_alen);",d546652533d6b6e354b0ac25f7ddc446c2c7395bdc143c3e3a6a623cbc8e5a0d
RIOT 2018.07/cpu/native/netdev_tap/netdev_tap.c,382,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(dev->addr, ifr.ifr_hwaddr.sa_data, ETHERNET_ADDR_LEN);",524816d6967ded39d8cd7ed985f3010c93f06882351d7d58aaf52657c960e44d
RIOT 2018.07/cpu/native/periph/cpuid.c,39,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(id, &(_native_id), len);",0dfeaec0c5116f17ee78db70dbf28d92d3b10d7fb4fd4b7cdaf08e0ff28b057f
RIOT 2018.07/cpu/native/periph/rtc.c,145,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&_native_rtc_alarm, time, sizeof(_native_rtc_alarm));",f9ccfa14297febbdd317f59c33f54ce1377ce50552e95fa165c0fd27f248ffba
RIOT 2018.07/cpu/native/periph/rtc.c,165,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(time, &_native_rtc_alarm, sizeof(_native_rtc_alarm));",802110f5e809b7c6fbf497b6e0860cbdcdcd5ee8e1c4fb085fff43f05270d1fe
RIOT 2018.07/cpu/native/periph/uart.c,45,8,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,static char *tty_device_filenames[UART_NUMOF];,df1fa008240736231d0f089e1a183657402fc2b124603134d31bb51264882fc8
RIOT 2018.07/cpu/native/socket_zep/socket_zep.c,225,25,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"                        memcpy(buf, payload, size);",ec3bd976cf1b6f36f278ee37a8a2ee0459ba4dc233724d5a267e743f8367d803
RIOT 2018.07/cpu/native/startup.c,166,13,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"            char logname[sizeof(""/tmp/riot.stderr."") + 20];",1548ca0651340c66d20e06abaf582529743e3d918dbdbc29f8a7339ba9652466
RIOT 2018.07/cpu/native/startup.c,401,30,2,integer,atol,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,                _native_id = atol(optarg);,6fefd1de301f2edb10fce9332f66ac7a5b89b0b34074db94a8dcf9055c23cef5
RIOT 2018.07/cpu/native/startup.c,404,36,2,integer,atol,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,                _native_rng_seed = atol(optarg);,73c8060c1983182d327c627c266343a53690148a2f1b352a12da9d414e4a62ca
RIOT 2018.07/cpu/native/startup.c,438,21,2,integer,atol,"Unless checked, the resulting number can exceed the expected range (CWE-190)","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended)",,CWE-190,                i = atol(optarg);,09832feb29442027c45b7938080c01725aedf4e02a96acbde81893819c46e65e
RIOT 2018.07/cpu/native/vfs/native_vfs.c,27,5,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362)",,,CWE-362,"int open(const char *name, int flags, ...)",08246a47c82496ba239329f58446f97515701aebd6996f18fc1b4cab95557dcd
RIOT 2018.07/cpu/nrf52/periph/i2c.c,217,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&buf_tmp[1], data, len);",ea1bf92956a539ab6197e5bb24b725143c05cff022d0db1a881b16f06005f93c
RIOT 2018.07/cpu/nrf5x_common/radio/nrfmin/nrfmin.c,345,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(&tx_buf.raw[pos], iol->iol_base, iol->iol_len);",e809136cc68cd410182a706139ef490496ddb8caffe4131fe83aad5fd0c6e470
RIOT 2018.07/cpu/nrf5x_common/radio/nrfmin/nrfmin.c,389,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(buf, rx_buf.raw, pktlen);",f8fac5fecaed97e569134168e9bcbf43d492819b1a299c3706c1c612fad37cc2
RIOT 2018.07/cpu/nrf5x_common/radio/nrfmin/nrfmin_gnrc.c,51,8,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,static char stack[NRFMIN_GNRC_STACKSIZE];,41f40819e9720bb9751e5a4656746c36da44e72938cd6a34e992675b5b4a1145
RIOT 2018.07/cpu/nrf5x_common/radio/nrfmin/nrfmin_gnrc.c,66,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(&nrfmin->dst_addr, gnrc_netif_hdr_get_dst_addr(netif), 2);",87ef850d59040ccf490ec33d615cd1fe89c07841ccc99f89e1279dc78023c2af
RIOT 2018.07/cpu/sam0_common/periph/cpuid.c,37,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(id, &addr[0], CPUID_LEN);",a580f8c0a09fa305548c905289b232f148863af97b15dc26b3d6e25266a9b210
RIOT 2018.07/cpu/sam3/periph/cpuid.c,71,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(id, (void*)cpuid, CPUID_LEN);",852b854e2e4be77bed43b0368609923b7ac88e2fe5173558faa39d7fcecdac7d
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,913,38,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                            unsigned char *pucBuf))ROM_EPITABLE[15]),37fcfbd518ee583e6d54ddb7a296e485205d6ceccf7e2bbcfcc08f39347f1afe
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1009,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char *pucMACAddr))ROM_ETHERNETTABLE[4]),4b1632a13363128d8c09ef17c159f8dcb7d2f5fcc53337b779a1e8d268f24eeb
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1018,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char *pucMACAddr))ROM_ETHERNETTABLE[5]),719c04770557a6d8e19ef798dd05d25386b1d0a434f469d75e477837c9f5866c
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1136,38,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                            unsigned char ucRegAddr))ROM_ETHERNETTABLE[18]),5c9cd36b66f832c8ed004e528832d9d453b7c2b8ec14d90d19165c124fd39ea6
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1150,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucAddr))ROM_ETHERNETTABLE[20]),ea3f67405e34ca2a61f8d5b01bc186de90938a6cccccf942f804bbc6230a10cf
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1488,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucVal))ROM_GPIOTABLE[0]),5cd14fe46d9a8614cd85f7e5fd8caaef8c3988d5bb6ad397a0d598d839160dd1
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1513,38,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                            unsigned char ucPin))ROM_GPIOTABLE[2]),b6b40c6ad1b5c1a850c2e2c1e6932305d6278effe3a4bb0bee906df80136caab
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1538,38,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                            unsigned char ucPin))ROM_GPIOTABLE[4]),7efaa51e11640621d6fcdd3190a5a04d6423ade3ac4963831f1b01fc4eede9c5
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1578,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[7]),d4900d30ed66d05f6540ea8d9b22e0c9cbedd3859dfc29760433c1473e716d1d
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1590,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[8]),99bc7e10e2ee9104438343ae88a740f93121e8f8270d0f1fc4d5a8112427ec9b
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1614,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[10]),b45014b4ed72a55ac08521542d8042cd9bce967333f3d699c8ee1d85d1f2c99e
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1626,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[11]),e1d271b1449defade7b405402bb857d53db397b1c5ca9c08b2e39b499dc00612
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1638,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[12]),8cffb64c7563c918683a8f76f60bab776dc95204adb6cd56b216b605deb4471b
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1650,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[13]),69076a33a26645845af921d040cf0b295357454b7fab512dec50adfba7c386a5
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1662,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[14]),98ec500630f410e921e58451306be42009e592f450defcbbd496fc6dedb151e6
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1674,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[15]),97f3323e4af2ed0043c2fa641638730b9c327bdd54283fe631673cb1ac6af7b8
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1686,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[16]),c6439b4e21c0e940702ded222465b2300ccd587940082fd39564870fea3e38d7
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1698,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[17]),c15ce3d71f8bac6e9b66e3a20e1c9a75647db17b010693bf8aff841396e34689
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1710,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[18]),2a5dc3ae16ea49bf71367ee5636f72017da1b937e9f00e5b0460eca4f97e51b9
RIOT 2018.07/cpu/stellaris_common/include/vendor/stellaris_periph/rom.h,1722,29,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,                   unsigned char ucPins))ROM_GPIOTABLE[19]),b2022d356b0e304007cc3588c4402c01038e1d80f9ac3795672baae4abfdff54
